55|584659.062500,470892.875000|133.272,4.02786|745
56|224659.062500,953392.875000|-33.7541,36.8871|605
57|-125340.937500,318392.875000|266.422,137.91|635
58|197159.062500,1009642.875000|-56.7893,-260.55|602
59|128409.062500,410892.875000|12.2659,11.2838|629
60|445909.062500,429642.875000|-244.961,49.943|737
61|339659.062500,774642.875000|-188.084,254.759|602
62|29659.062500,899642.875000|90.1242,43.3316|622
63|32159.062500,302142.875000|78.2412,86.5415|668
64|280909.062500,407142.875000|-145.862,111.065|714
65|389659.062500,319642.875000|-38.616,31.7617|641
66|-52840.937500,360892.875000|225.517,107.898|721
67|279659.062500,405892.875000|-91.1255,72.8509|684
68|730909.062500,969642.875000|181.264,27.4666|559
69|718409.062500,498392.875000|257.678,-184.065|638
70|153409.062500,433392.875000|97.4813,135.186|539
71|102159.062500,1062142.875000|241.064,-230.216|614
72|538409.062500,447142.875000|196.995,34.538|505
73|-80340.937500,243392.875000|253.56,216.375|657
74|735909.062500,523392.875000|9.61119,-316.521|783
75|484659.062500,283392.875000|201.192,148.397|597
76|7159.062500,615892.875000|265.011,-202.189|660
77|307159.062500,548392.875000|-160.84,-87.9871|705
78|-134090.937500,550892.875000|16.2498,-3.70449|639
79|144659.062500,1010892.875000|65.9662,-50.9206|693
80|247159.062500,592142.875000|-133.957,-249.667|525
81|714659.062500,269642.875000|13.1597,99.1303|547
82|470909.062500,489642.875000|16.6382,-0.973462|532
83|-39090.937500,817142.875000|179.453,121.413|682
84|212159.062500,315892.875000|-28.5023,197.959|647
85|-70340.937500,554642.875000|143.213,-44.611|696
86|262159.062500,1009642.875000|-30.6255,-13.1603|789
87|554659.062500,414642.875000|171.123,65.7882|628
88|528409.062500,352142.875000|14.5262,8.17104|503
89|238409.062500,1048392.875000|-8.94785,-14.0611|753
90|349659.062500,913392.875000|-167.931,73.5553|592
91|124659.062500,1017142.875000|233.104,-129.513|686
92|720909.062500,348392.875000|64.7122,292.937|573
93|-29090.937500,579642.875000|105.067,-50.7155|570
94|633409.062500,652142.875000|55.7884,-82.9919|751
95|170909.062500,787142.875000|5.50658,49.6959|659
96|-62840.937500,1028392.875000|16.3239,-3.36265|743
97|389659.062500,1057142.875000|-125.2,-45.856|683
98|450909.062500,333392.875000|-102.197,56.2759|764
99|440909.062500,252142.875000|-194.734,182.181|584
100|335909.062500,918392.875000|-278.836,110.683|737
101|438409.062500,454642.875000|-132.534,14.5787|685
102|577159.062500,404642.875000|254.459,124.613|519
103|5909.062500,407142.875000|15.7455,5.46419|617
104|320909.062500,558392.875000|-174.432,-97.8445|736
105|549659.062500,655892.875000|242.381,-228.829|582
106|-32840.937500,402142.875000|254.691,79.0172|659
107|-66590.937500,777142.875000|117.547,93.1811|632
108|112159.062500,715892.875000|11.9285,-31.1259|567
109|110909.062500,404642.875000|149.706,132.621|752
110|363409.062500,295892.875000|-125.303,133.829|697
111|623409.062500,254642.875000|92.3863,177.383|757
112|150909.062500,1052142.875000|119.118,-200.637|529
113|112159.062500,712142.875000|92.4696,-267.819|669
114|510909.062500,233392.875000|174.029,179.482|595
115|-46590.937500,219642.875000|126.508,132.69|552
116|-134090.937500,578392.875000|95.2547,-30.439|671
117|-99090.937500,932142.875000|114.771,20.9432|774
118|164659.062500,1024642.875000|111.827,-185.578|526
119|83409.062500,604642.875000|217.657,-230.007|685
120|35909.062500,982142.875000|166.666,0.534046|773
121|19659.062500,660892.875000|112.142,-123.297|585
122|-31590.937500,712142.875000|130.029,-129.243|509
123|-99090.937500,854642.875000|262.25,107.251|667
124|-100340.937500,399642.875000|80.4498,21.7318|717
125|237159.062500,589642.875000|-107.403,-280.115|553
126|217159.062500,652142.875000|-8.77506,-82.87|733
127|449659.062500,1065892.875000|-174.812,-55.2423|723
128|-59090.937500,743392.875000|173.773,155.716|644
129|262159.062500,1064642.875000|-194.721,-270.545|695
130|587159.062500,214642.875000|119.213,200.581|634
131|302159.062500,750892.875000|-66.7388,152.721|687
132|17159.062500,732142.875000|19.0776,27.3341|768
133|124659.062500,1067142.875000|66.3811,-74.79|691
134|-99090.937500,588392.875000|266.548,-96.0737|550
135|325909.062500,533392.875000|-276.15,-117.223|526
136|67159.062500,627142.875000|168.722,-206.504|652
137|633409.062500,665892.875000|80.4627,-145.957|789
138|282159.062500,392142.875000|-11.871,11.6985|741
139|265909.062500,674642.875000|-58.7822,-155.957|655
140|-70340.937500,925892.875000|65.4794,12.5255|697
141|149659.062500,268392.875000|10.4172,48.9028|692
142|27159.062500,1035892.875000|127.896,-37.6867|679
143|60909.062500,770892.875000|160.007,233.828|627
144|397159.062500,1007142.875000|-247.824,-32.9139|674
145|-35340.937500,422142.875000|64.3572,17.3951|761
146|325909.062500,880892.875000|-209.515,164.969|635
147|294659.062500,640892.875000|-119.681,-180.613|777
148|208409.062500,1062142.875000|-5.00189,-32.9559|677
149|175909.062500,617142.875000|20.0064,-165.462|597
150|544659.062500,784642.875000|174.823,178.709|532
151|109659.062500,662142.875000|112.935,-223.037|774
152|-64090.937500,958392.875000|232.572,18.8285|550
153|628409.062500,320892.875000|110.34,146.411|700
154|333409.062500,487142.875000|-132.554,-14.3942|613
155|487159.062500,763392.875000|140.393,117.902|586
156|139659.062500,358392.875000|43.8285,108.121|788
157|572159.062500,248392.875000|182.943,258.476|779
158|75909.062500,913392.875000|14.7139,7.82809|799
159|497159.062500,432142.875000|147.478,27.393|567
160|130909.062500,787142.875000|50.7294,141.161|629
161|-40340.937500,709642.875000|178.507,-175.029|775
162|612159.062500,445892.875000|238.83,73.8937|601
163|94659.062500,282142.875000|54.8095,102.99|608
164|-36590.937500,479642.875000|249.879,-7.79322|586
165|-49090.937500,262142.875000|201.239,174.968|544
166|364659.062500,1050892.875000|-181.699,-83.5799|537
167|668409.062500,1048392.875000|253.39,-216.575|600
168|527159.062500,508392.875000|165.766,-17.3081|579
169|398409.062500,537142.875000|-209.65,-54.6922|542
170|244659.062500,1014642.875000|-113.287,-70.3116|686
171|582159.062500,522142.875000|129.854,-30.2605|544
172|587159.062500,835892.875000|60.6729,57.1248|760
173|743409.062500,782142.875000|-5.125,199.934|620
174|537159.062500,279642.875000|73.5716,67.729|523
175|32159.062500,412142.875000|155.607,59.7012|619
176|-97840.937500,402142.875000|272.773,76.6348|689
177|310909.062500,972142.875000|-299.858,9.22159|646
178|599659.062500,914642.875000|60.5202,27.9597|569
179|682159.062500,440892.875000|43.5499,24.5643|663
180|-157840.937500,318392.875000|45.6598,20.3759|601
181|483409.062500,210892.875000|11.4146,12.1443|613
182|680909.062500,975892.875000|279.085,48.8784|724
183|657159.062500,958392.875000|326.382,67.7184|694
184|410909.062500,913392.875000|-126.346,42.596|532
185|404659.062500,1032142.875000|-32.2227,-8.53281|685
186|15909.062500,863392.875000|191.005,134.021|724
187|-104090.937500,222142.875000|37.8484,32.6726|747
188|558409.062500,217142.875000|49.7935,66.821|630
189|228409.062500,805892.875000|-17.7559,115.308|526
190|455909.062500,800892.875000|-272.032,192.638|652
191|203409.062500,674642.875000|-11.335,-149.571|735
192|252159.062500,598392.875000|-120.582,-237.847|664
193|718409.062500,929642.875000|85.8068,198.951|597
194|18409.062500,993392.875000|265.552,-24.3588|711
195|-42840.937500,818392.875000|55.3117,37.2164|628
196|-84090.937500,823392.875000|143.431,84.8847|611
197|44659.062500,537142.875000|156.501,-57.3177|745
198|500909.062500,383392.875000|170.598,67.1378|674
199|698409.062500,568392.875000|138.64,-266.043|693
200|474659.062500,834642.875000|29.64,15.2505|764
201|647159.062500,908392.875000|193.416,130.517|737
202|450909.062500,477142.875000|-266.646,-3.33735|655
203|463409.062500,477142.875000|-199.996,-1.26907|628
204|-32840.937500,300892.875000|131.053,102.97|694
205|208409.062500,218392.875000|-6.0905,133.194|765
206|637159.062500,947142.875000|48.2676,13.0476|517
207|292159.062500,398392.875000|-120.514,89.3102|647
208|414659.062500,832142.875000|-96.01,66.2812|737
209|653409.062500,824642.875000|61.0271,99.4324|576
210|678409.062500,233392.875000|65.3285,258.541|655
211|584659.062500,1029642.875000|15.7391,-5.48247|568
212|557159.062500,889642.875000|29.5994,15.3293|527
213|369659.062500,564642.875000|-243.353,-109.042|718
214|43409.062500,763392.875000|102.324,152.121|549
215|190909.062500,825892.875000|1.07366,33.316|739
216|708409.062500,698392.875000|2.30056,-16.5071|650
217|658409.062500,549642.875000|125.915,-109.194|555
218|727159.062500,583392.875000|5.16602,-32.9306|702
219|254659.062500,749642.875000|-49.9088,210.84|519
220|-111590.937500,613392.875000|230.864,-95.9261|617
221|420909.062500,1003392.875000|-132.979,-9.71177|670
222|357159.062500,585892.875000|-54.8184,-37.9393|547
223|294659.062500,798392.875000|-110.13,186.59|549
224|354659.062500,574642.875000|-98.5417,-62.4551|649
225|374659.062500,472142.875000|-116.407,7.77309|606
226|467159.062500,860892.875000|-123.076,51.2833|571
227|574659.062500,358392.875000|218.213,153.279|799
228|142159.062500,854642.875000|18.4357,46.4771|627
229|545909.062500,957142.875000|216.03,16.5948|628
230|320909.062500,942142.875000|-221.767,72.5533|723
231|409659.062500,934642.875000|-97.5598,21.9565|722
232|673409.062500,484642.875000|16.5442,-2.01642|701
233|665909.062500,418392.875000|102.46,85.3218|724
234|28409.062500,525892.875000|15.9766,-4.74626|670
235|174659.062500,800892.875000|8.29084,99.6557|579
236|314659.062500,408392.875000|-145.815,80.7204|584
237|578409.062500,453392.875000|295.352,52.6045|543
238|-151590.937500,804642.875000|14.7806,7.70145|502
239|-54090.937500,1057142.875000|48.0985,-13.6578|562
240|18409.062500,440892.875000|98.2364,18.6976|578
241|89659.062500,804642.875000|96.6297,155.801|502
242|-137840.937500,339642.875000|274.415,121.229|711
243|87159.062500,482142.875000|116.666,0.236753|617
244|189659.062500,397142.875000|-0.642081,49.9959|720
245|439659.062500,708392.875000|-248.476,-222.195|682
246|295909.062500,313392.875000|-91.6914,139.178|508
247|-100340.937500,492142.875000|149.917,-4.97872|583
248|248409.062500,933392.875000|-94.4545,94.107|770
249|473409.062500,968392.875000|66.532,4.23516|764
250|-145340.937500,670892.875000|144.31,-83.3816|648
251|-36590.937500,663392.875000|169.085,-135.48|683
252|-16590.937500,704642.875000|44.8219,-49.3502|582
253|235909.062500,425892.875000|-45.8446,69.5896|716
254|657159.062500,955892.875000|307.467,75.7753|648
255|4659.062500,514642.875000|115.227,-18.2734|691
256|259659.062500,969642.875000|-328.972,53.7449|623
257|62159.062500,445892.875000|64.5675,16.5976|523
258|137159.062500,464642.875000|47.5062,15.5937|511
259|390909.062500,680892.875000|-107.106,-105.016|717
260|528409.062500,214642.875000|51.4306,65.5693|524
261|438409.062500,700892.875000|-100.024,-88.1642|783
262|675909.062500,753392.875000|9.04114,32.0838|779
263|564659.062500,522142.875000|96.6099,-25.8173|719
264|39659.062500,1044642.875000|277.071,-115.028|625
265|45909.062500,800892.875000|119.081,139.394|723
266|72159.062500,690892.875000|130.954,-212.958|751
267|593409.062500,442142.875000|226.258,57.0246|602
268|497159.062500,1052142.875000|32.1581,-8.773|559
269|73409.062500,664642.875000|53.1006,-84.7368|790
270|142159.062500,558392.875000|131.287,-192.894|527
271|108409.062500,705892.875000|48.4206,-124.231|754
272|405909.062500,857142.875000|-72.6488,40.8239|529
273|682159.062500,560892.875000|152.427,-198.157|560
274|724659.062500,659642.875000|23.2797,-265.649|717
275|667159.062500,748392.875000|81.9294,253.769|701
276|672159.062500,355892.875000|100.779,191.802|774
277|70909.062500,744642.875000|31.6615,58.6685|709
278|364659.062500,892142.875000|-177.683,91.8075|632
279|453409.062500,653392.875000|-69.4502,-46.0556|658
280|172159.062500,444642.875000|75.9354,148.363|512
281|15909.062500,214642.875000|28.3484,41.187|771
282|383409.062500,224642.875000|-77.2838,108.651|623
283|495909.062500,324642.875000|272.466,161.369|746
284|497159.062500,928392.875000|81.3315,18.1558|669
285|659659.062500,698392.875000|70.3205,-169.311|724
286|-55340.937500,842142.875000|115.31,66.9429|549
287|448409.062500,379642.875000|-201.049,80.7692|699
288|-39090.937500,285892.875000|154.485,127.021|721
289|112159.062500,692142.875000|76.2808,-202.795|675
290|344659.062500,908392.875000|-260.969,110.33|681
291|412159.062500,369642.875000|-131.883,71.4624|651
292|443409.062500,740892.875000|-107.128,104.993|719
293|472159.062500,705892.875000|141.35,-116.754|686
294|257159.062500,735892.875000|-39.5067,144.704|627
295|370909.062500,933392.875000|-306.691,78.8565|654
296|189659.062500,372142.875000|25.358,315.65|569
297|570909.062500,820892.875000|145.041,137.706|732
298|140909.062500,412142.875000|18.7874,27.5344|560
299|420909.062500,340892.875000|-286.496,170.385|586
300|-86590.937500,642142.875000|130.499,-73.9589|694
301|494659.062500,282142.875000|103.841,83.6352|711
302|558409.062500,1043392.875000|267.642,-92.9823|550
303|139659.062500,1077142.875000|27.1032,-42.0169|651
304|648409.062500,995892.875000|148.48,-21.2969|719
305|387159.062500,1044642.875000|-93.9608,-34.2253|709
306|532159.062500,434642.875000|65.5101,12.3642|651
307|4659.062500,530892.875000|95.6198,-29.2719|521
308|697159.062500,218392.875000|51.8236,329.28|768
309|413409.062500,795892.875000|-50.2728,43.7846|617
310|725909.062500,450892.875000|211.509,212.753|638
311|568409.062500,423392.875000|31.947,9.51328|595
312|-22840.937500,717142.875000|67.4684,-73.8107|796
313|22159.062500,463392.875000|248.978,22.5812|737
314|329659.062500,624642.875000|-23.1907,-23.9438|671
315|440909.062500,427142.875000|-162.92,35.1403|762
316|569659.062500,384642.875000|132.788,69.7655|605
317|740909.062500,657142.875000|15.5593,-266.212|587
318|439659.062500,319642.875000|-197.559,124.156|656
319|74659.062500,688392.875000|148.194,-241.488|791
320|268409.062500,559642.875000|-63.1702,-77.5211|750
321|584659.062500,700892.875000|87.8985,-121.548|653
322|605909.062500,442142.875000|227.387,52.3425|750
323|378409.062500,962142.875000|-165.942,15.5304|594
324|-150340.937500,1003392.875000|182.878,-12.909|692
325|442159.062500,273392.875000|-75.6159,65.4388|754
326|479659.062500,287142.875000|67.6906,48.6048|564
327|203409.062500,209642.875000|-2.60662,83.2926|517
328|52159.062500,868392.875000|173.628,129.607|796
329|-19090.937500,685892.875000|166.595,-163.373|716
330|79659.062500,585892.875000|72.5295,-68.8438|702
331|727159.062500,905892.875000|78.0526,306.897|613
332|303409.062500,807142.875000|-101.374,172.404|629
333|735909.062500,447142.875000|16.9786,81.5854|586
334|909.062500,748392.875000|196.98,226.272|605
335|438409.062500,345892.875000|-202.965,115.107|518
336|-76590.937500,635892.875000|200.491,-119.365|677
337|258409.062500,1063392.875000|-98.8452,-112.826|608
338|277159.062500,318392.875000|-56.957,120.556|776
339|-104090.937500,669642.875000|99.4914,-60.9308|749
340|389659.062500,569642.875000|-74.3959,-37.5459|706
341|-31590.937500,217142.875000|55.0048,62.6013|615
342|740909.062500,563392.875000|15.7482,-282.895|580
343|132159.062500,305892.875000|119.22,293.367|660
344|-94090.937500,519642.875000|16.5445,-2.01463|533
345|492159.062500,827142.875000|129.798,75.1822|769
346|455909.062500,495892.875000|-33.2513,-2.33664|616
347|-156590.937500,1043392.875000|197.107,-33.8942|675
348|-2840.937500,422142.875000|16.0815,4.37753|603
349|192159.062500,309642.875000|9.13809,316.535|551
350|455909.062500,512142.875000|-115.791,-14.2708|586
351|383409.062500,792142.875000|-84.5138,80.4271|599
352|475909.062500,233392.875000|36.5293,34.1411|575
353|-42840.937500,484642.875000|266.453,-10.6698|791
354|-54090.937500,427142.875000|162.439,37.3016|508
355|509659.062500,755892.875000|24.2047,22.9182|651
356|13409.062500,1037142.875000|31.3676,-11.2775|630
357|155909.062500,563392.875000|139.215,-265.743|553
358|534659.062500,678392.875000|188.855,-188.269|656
359|430909.062500,632142.875000|-110.849,-74.096|755
360|545909.062500,378392.875000|29.4529,15.6089|505
361|733409.062500,1077142.875000|7.76311,-82.971|640
362|-55340.937500,913392.875000|113.31,27.7843|778
363|465909.062500,218392.875000|-237.305,234.088|709
364|295909.062500,727142.875000|-118.252,-293.759|589
365|682159.062500,717142.875000|56.0833,-191.976|788
366|669659.062500,815892.875000|144.85,300.216|632
367|615909.062500,737142.875000|112.864,223.073|561
368|-26590.937500,424642.875000|177.683,45.1651|644
369|-95340.937500,962142.875000|49.868,3.63039|525
370|585909.062500,827142.875000|73.4269,67.8859|751
371|-37840.937500,453392.875000|132.016,18.6939|616
372|468409.062500,662142.875000|-112.598,-71.4107|698
373|562159.062500,220892.875000|18.5615,27.6872|567
374|540909.062500,550892.875000|126.923,-40.8456|719
375|195909.062500,682142.875000|0.774553,-283.332|539
376|377159.062500,357142.875000|-246.78,170.586|594
377|244659.062500,939642.875000|-193.716,158.032|732
378|118409.062500,799642.875000|88.6953,215.818|578
379|270909.062500,837142.875000|-118.769,219.986|797
380|722159.062500,905892.875000|23.4342,62.4122|503
381|692159.062500,455892.875000|120.28,57.5373|555
382|-151590.937500,1073392.875000|224.863,-62.3|687
383|144659.062500,792142.875000|3.79352,16.2292|640
384|428409.062500,367142.875000|-30.0525,14.4208|717
385|717159.062500,530892.875000|94.5373,-137.261|562
386|397159.062500,437142.875000|-212.966,39.8725|509
387|-107840.937500,955892.875000|82.9404,8.08302|772
388|-67840.937500,369642.875000|30.6056,13.2064|688
389|83409.062500,1048392.875000|194.429,-129.003|642
390|453409.062500,743392.875000|-49.4629,44.6975|758
391|709659.062500,732142.875000|32.8918,264.63|592
392|675909.062500,327142.875000|134.978,267.92|676
393|403409.062500,537142.875000|-144.334,-40.837|514
394|144659.062500,948392.875000|133.725,67.9537|774
395|183409.062500,920892.875000|24.2513,315.737|530
396|669659.062500,228392.875000|63.1626,207.256|507
397|-30340.937500,659642.875000|179.281,-149.341|701
398|280909.062500,964642.875000|-16.2239,3.81616|521
399|550909.062500,1005892.875000|49.7612,-4.88115|581
400|49659.062500,957142.875000|214.172,32.7823|738
401|144659.062500,639642.875000|55.8744,-192.037|687
402|350909.062500,400892.875000|-238.952,118.377|739
403|635909.062500,433392.875000|304.711,135.138|713
404|163409.062500,294642.875000|31.414,197.517|518
405|463409.062500,244642.875000|-135.86,123.098|772
406|50909.062500,549642.875000|214.353,-92.1811|747
407|-75340.937500,212142.875000|96.0429,92.4854|540
408|28409.062500,782142.875000|145.435,182.464|642
409|-44090.937500,864642.875000|178.686,89.8414|741
410|640909.062500,468392.875000|199.071,19.2532|706
411|207159.062500,463392.875000|-62.7367,117.652|566
412|670909.062500,510892.875000|110.698,-36.8396|548
413|33409.062500,403392.875000|45.8289,19.9927|672
414|224659.062500,864642.875000|-83.0425,305.584|693
415|207159.062500,575892.875000|-30.6951,-163.816|643
416|275909.062500,265892.875000|-99.9761,265.109|510
417|203409.062500,1070892.875000|-7.6783,-66.223|771
418|573409.062500,538392.875000|314.201,-111.306|704
419|175909.062500,534642.875000|52.885,-140.368|636
420|172159.062500,582142.875000|75.0043,-255.901|522
421|574659.062500,394642.875000|283.46,141.168|715
422|57159.062500,458392.875000|261.97,49.8289|660
423|-87840.937500,853392.875000|245.526,104.058|694
424|330909.062500,294642.875000|-38.829,54.1918|620
425|439659.062500,790892.875000|-251.604,192.284|653
426|260909.062500,842142.875000|-143.502,300.862|711
427|67159.062500,855892.875000|237.221,234.174|579
428|199659.062500,223392.875000|2.15272,249.991|761
429|134659.062500,828392.875000|39.0979,92.04|705
430|624659.062500,1042142.875000|175.281,-96.3153|580
431|177159.062500,569642.875000|32.3776,-231.076|659
432|90909.062500,253392.875000|103.658,227.497|792
433|420909.062500,473392.875000|-66.6662,0.248013|765
434|567159.062500,780892.875000|57.0329,60.7593|601
435|42159.062500,530892.875000|140,-53.8527|751
436|137159.062500,404642.875000|109.257,125.859|771
437|555909.062500,845892.875000|119.861,90.1852|634
438|679659.062500,284642.875000|98.1954,265.773|566
439|562159.062500,783392.875000|93.4976,95.0578|742
440|127159.062500,449642.875000|77.8545,29.7173|758
441|29659.062500,504642.875000|16.5363,-2.0802|706
442|129659.062500,815892.875000|66.1826,170.971|760
443|565909.062500,965892.875000|99.8754,4.99081|773
444|44659.062500,884642.875000|258.737,151.84|649
445|568409.062500,1028392.875000|270.725,-83.5817|725
446|255909.062500,672142.875000|-10.3428,-31.6881|715
447|438409.062500,878392.875000|-198.84,86.0648|698
448|72159.062500,884642.875000|161.317,118.223|588
449|-39090.937500,1022142.875000|81.6708,-16.563|554
450|212159.062500,517142.875000|-30.5732,-77.5224|724
451|633409.062500,364642.875000|149.471,156.853|550
452|585909.062500,317142.875000|240.384,230.926|698
453|314659.062500,867142.875000|-82.892,82.0977|517
454|718409.062500,804642.875000|6.32278,49.5986|760
455|742159.062500,1030892.875000|41.5029,-212.655|680
456|477159.062500,728392.875000|109.172,-102.867|565
457|2159.062500,599642.875000|250.511,-165.059|771
458|359659.062500,457142.875000|-147.607,26.6867|598
459|-56590.937500,729642.875000|225.796,222.023|650
460|513409.062500,387142.875000|124.899,46.6691|792
461|648409.062500,1013392.875000|312.885,-114.953|572
462|690909.062500,294642.875000|4.44988,16.0616|599
463|400909.062500,514642.875000|-132.093,-18.1436|513
464|335909.062500,595892.875000|-24.9187,-22.1397|738
465|480909.062500,628392.875000|117.412,-63.1833|732
466|627159.062500,809642.875000|122.933,178.415|521
467|553409.062500,960892.875000|281.982,27.644|509
468|670909.062500,590892.875000|18.8546,-27.4884|742
469|628409.062500,714642.875000|140.083,-283.998|580
470|189659.062500,292142.875000|-1.01143,266.665|711
471|-156590.937500,674642.875000|247.924,-137.154|685
472|233409.062500,774642.875000|-32.3705,163.493|677
473|199659.062500,1014642.875000|18.6392,-332.812|709
474|342159.062500,305892.875000|-156.456,194.991|529
475|218409.062500,965892.875000|-174.827,55.1958|731
476|547159.062500,502142.875000|131.842,-19.8885|641
477|-6590.937500,987142.875000|99.968,-2.53099|575
478|93409.062500,728392.875000|89.3096,-233.503|691
479|254659.062500,475892.875000|-116.659,1.32358|754
480|43409.062500,645892.875000|139.456,-143.359|696
481|-114090.937500,692142.875000|234.547,-158.951|682
482|179659.062500,937142.875000|5.21832,15.8287|502
483|312159.062500,925892.875000|-241.189,113.75|752
484|909.062500,227142.875000|9.93271,13.3835|725
485|398409.062500,382142.875000|-256.226,120.939|529
486|-35340.937500,368392.875000|163.705,82.5343|746
487|443409.062500,402142.875000|-174.654,55.7423|791
488|170909.062500,373392.875000|68.6936,274.88|674
489|308409.062500,943392.875000|-305.775,82.3356|546
490|519659.062500,343392.875000|28.2334,17.7197|740
491|252159.062500,713392.875000|-74.1054,-307.874|601
492|532159.062500,798392.875000|167.39,137.568|789
493|85909.062500,1065892.875000|153.131,-128.651|647
494|242159.062500,623392.875000|-55.1522,-192.245|743
495|638409.062500,842142.875000|40.3051,53.1031|660
496|-44090.937500,725892.875000|58.9426,-58.9085|738
497|505909.062500,733392.875000|35.3348,35.3759|565
498|338409.062500,889642.875000|-113.262,70.3529|562
499|617159.062500,533392.875000|265.837,-98.023|561
500|688409.062500,1005892.875000|164.965,-79.9853|722
501|487159.062500,580892.875000|15.3955,-6.38404|664
502|619659.062500,605892.875000|125.866,-133.3|727
503|239659.062500,612142.875000|-75.0356,-220.939|711
504|-56590.937500,308392.875000|139.815,90.7164|589
505|570909.062500,582142.875000|172.107,-101.878|747
506|724659.062500,749642.875000|28.9722,265.088|659
507|399659.062500,393392.875000|-201.264,80.2316|505
508|642159.062500,1048392.875000|67.8164,-48.4291|506
509|362159.062500,504642.875000|-196.636,-36.5304|693
510|727159.062500,474642.875000|204.558,112.251|629
511|-154090.937500,687142.875000|171.574,-102.773|694
512|257159.062500,447142.875000|-260.782,110.773|678
513|317159.062500,914642.875000|-71.3857,42.9946|682
514|-65340.937500,242142.875000|205.408,195.155|776
515|689659.062500,228392.875000|35.6416,179.835|522
516|229659.062500,640892.875000|-55.1372,-260.904|557
517|120909.062500,602142.875000|128.247,-194.928|502
518|-135340.937500,485892.875000|249.995,-1.55139|698
519|223409.062500,460892.875000|-274.058,122.034|562
520|390909.062500,398392.875000|-109.246,40.9431|767
521|415909.062500,800892.875000|-156.759,124.204|682
522|329659.062500,817142.875000|-95.0301,116.057|742
523|364659.062500,305892.875000|-160.482,169.381|580
524|145909.062500,1070892.875000|8.57338,-14.2925|568
525|544659.062500,855892.875000|264.5,174.12|708
526|519659.062500,804642.875000|169.331,135.172|525
527|299659.062500,557142.875000|-41.4275,-27.9958|654
528|45909.062500,295892.875000|91.5381,118.831|533
529|144659.062500,255892.875000|51.1231,210.549|628
530|434659.062500,1039642.875000|-32.2884,-8.28083|548
531|264659.062500,969642.875000|-148.001,24.41|522
532|483409.062500,365892.875000|262.217,107.332|670
533|729659.062500,273392.875000|35.7549,331.41|636
534|99659.062500,514642.875000|31.4795,-10.9613|527
535|650909.062500,378392.875000|101.188,110.729|713
536|707159.062500,358392.875000|40.0011,127.192|563
537|-64090.937500,629642.875000|245.407,-141.608|565
538|95909.062500,870892.875000|67.2252,74.0322|795
539|37159.062500,1027142.875000|207.552,-62.1822|788
