44|479659.062500,822142.875000|487.126,289.517|657
45|-56590.937500,253392.875000|479.193,414.108|788
46|567159.062500,738392.875000|329.489,440.382|523
47|43409.062500,209642.875000|339.826,573.553|775
48|377159.062500,584642.875000|-516.615,-305.138|710
49|609659.062500,874642.875000|420.412,328.174|713
50|229659.062500,710892.875000|-115.819,-656.529|590
51|560909.062500,552142.875000|460.796,-194.081|513
52|-85340.937500,229642.875000|444.353,403.175|799
53|655909.062500,260892.875000|252.014,599.157|652
54|480909.062500,584642.875000|556.029,-225.459|599
55|365909.062500,749642.875000|-390.257,540.504|784
56|462159.062500,482142.875000|-566.593,-9.11461|543
57|98409.062500,755892.875000|275.471,607.091|786
58|310909.062500,633392.875000|-415.214,-521.576|690
59|44659.062500,439642.875000|528.582,151.989|742
60|-137840.937500,800892.875000|496.315,273.465|568
61|594659.062500,479642.875000|666.232,24.0708|707
62|459659.062500,1047142.875000|-580.11,-153.206|768
63|532159.062500,984642.875000|633.332,1.21438|687
64|77159.062500,850892.875000|426.123,468.541|759
65|27159.062500,432142.875000|542.134,164.93|700
66|538409.062500,870892.875000|562.12,291.775|777
67|88409.062500,1053392.875000|449.155,-345.501|506
68|304659.062500,907142.875000|-435.259,278.377|677
69|673409.062500,354642.875000|253.039,431.244|707
70|210909.062500,519642.875000|-168.859,-610.408|512
71|470909.062500,937142.875000|611.186,82.0338|777
72|-150340.937500,653392.875000|474.267,-243.957|668
73|425909.062500,642142.875000|-496.904,-365.191|524
74|549659.062500,312142.875000|484.265,408.165|559
75|123409.062500,652142.875000|235.578,-515.378|711
76|230909.062500,444642.875000|-453.238,488.897|767
77|-36590.937500,542142.875000|559.961,-163.467|722
78|158409.062500,363392.875000|214.896,613.449|779
79|47159.062500,432142.875000|500.573,184.04|621
80|657159.062500,857142.875000|325.637,483.982|720
81|478409.062500,889642.875000|580.065,209.29|607
82|384659.062500,440892.875000|-488.802,105.226|795
83|-119090.937500,287142.875000|566.812,350.953|769
84|69659.062500,609642.875000|357.794,-349.261|751
85|432159.062500,935892.875000|-641.199,106.604|551
86|680909.062500,799642.875000|184.126,535.919|639
87|555909.062500,553392.875000|508.639,-209.252|586
88|-41590.937500,729642.875000|458.315,484.141|666
89|-39090.937500,728392.875000|434.107,-461.153|522
90|-124090.937500,814642.875000|470.105,251.885|782
91|468409.062500,958392.875000|-663.998,59.5861|601
92|453409.062500,374642.875000|-467.434,177.498|616
93|515909.062500,635892.875000|506.938,-351.129|738
94|93409.062500,662142.875000|311.508,-532.203|590
95|482159.062500,298392.875000|425.44,293.164|650
96|400909.062500,982142.875000|-599.737,-17.764|668
97|78409.062500,970892.875000|549.466,24.2231|552
98|44659.062500,567142.875000|465.267,-260.713|683
99|594659.062500,332142.875000|413.576,387.383|542
100|129659.062500,658392.875000|189.438,-534.064|686
101|588409.062500,715892.875000|276.262,-416.749|631
102|120909.062500,590892.875000|279.466,-454.25|575
103|682159.062500,802142.875000|183.156,553.834|578
104|-82840.937500,398392.875000|574.764,172.181|605
105|735909.062500,212142.875000|35.8224,649.012|683
106|702159.062500,1012142.875000|582.031,-325.091|515
107|-105340.937500,354642.875000|601.377,246.669|509
108|140909.062500,830892.875000|197.374,495.468|759
109|639659.062500,694642.875000|249.682,-545.581|545
110|172159.062500,945892.875000|305.106,516.634|645
111|32159.062500,1030892.875000|564.061,-204.537|550
112|669659.062500,858392.875000|313.215,472.237|757
113|-61590.937500,560892.875000|539.779,-172.48|680
114|-32840.937500,305892.875000|497.63,391.759|796
115|369659.062500,640892.875000|-433.943,-389.835|543
116|494659.062500,943392.875000|590.97,103.704|556
117|234659.062500,1063392.875000|-306.62,-573.136|701
118|-85340.937500,1005892.875000|515.202,-38.8826|677
119|8409.062500,449642.875000|556.128,108.778|524
120|263409.062500,497142.875000|-538.26,-177.165|697
121|24659.062500,584642.875000|518.722,-333.474|789
122|-89090.937500,894642.875000|496.704,142.23|651
123|-120340.937500,387142.875000|637.022,196.591|569
124|502159.062500,419642.875000|563.82,149.615|645
125|488409.062500,207142.875000|372.903,404.281|786
126|279659.062500,780892.875000|-220.651,521.943|717
127|667159.062500,434642.875000|548.297,282.219|647
128|64659.062500,480892.875000|649.219,-31.8551|576
129|503409.062500,558392.875000|567.908,-193.599|777
130|534659.062500,829642.875000|455.689,336.836|762
131|-9090.937500,429642.875000|487.57,110.797|759
132|229659.062500,1047142.875000|-240.508,-513.096|663
133|370909.062500,853392.875000|-450.878,343.25|697
134|-4090.937500,300892.875000|400.135,352.614|644
135|370909.062500,335892.875000|-530.254,404.074|513
136|384659.062500,678392.875000|-346.69,-360.286|654
137|293409.062500,219642.875000|-188.082,463.276|626
138|362159.062500,615892.875000|-408.849,-315.891|746
139|-129090.937500,478392.875000|533.306,-5.36072|749
140|630909.062500,944642.875000|642.856,176.581|737
141|597159.062500,1067142.875000|558.553,-363.955|792
142|413409.062500,945892.875000|-577.332,83.4623|575
143|60909.062500,1003392.875000|621.515,-121.781|502
144|38409.062500,830892.875000|436.445,435.653|696
145|737159.062500,499642.875000|234.073,-624.223|543
146|152159.062500,305892.875000|114.678,571.95|545
147|-97840.937500,1038392.875000|585.226,-132.326|731
148|-134090.937500,854642.875000|512.405,199.852|575
149|-152840.937500,747142.875000|807.645,531.181|619
150|727159.062500,277142.875000|52.3646,798.284|694
151|123409.062500,948392.875000|871.061,419.162|665
152|325909.062500,450892.875000|-860.702,198.671|504
153|547159.062500,504642.875000|757.875,-115.77|686
154|168409.062500,1077142.875000|260.589,-756.369|636
155|355909.062500,412142.875000|-905.096,384.376|597
156|609659.062500,498392.875000|759.377,-105.474|723
157|-121590.937500,978392.875000|883.326,3.48905|511
158|630909.062500,668392.875000|416.991,-643.348|681
159|-99090.937500,1054642.875000|859.434,-204.085|538
160|354659.062500,630892.875000|-612.085,-589.79|764
161|237159.062500,617142.875000|-273.188,-840.027|555
162|95909.062500,255892.875000|304.941,739.602|541
163|709659.062500,753392.875000|152.744,886.944|791
164|520909.062500,283392.875000|720.919,643.987|749
165|364659.062500,510892.875000|-775.853,-108|742
166|660909.062500,934642.875000|866.237,390.044|729
167|54659.062500,703392.875000|450.468,-740.399|585
168|624659.062500,224642.875000|364.842,786.131|578
169|617159.062500,758392.875000|520.545,853.834|800
170|459659.062500,560892.875000|-747.919,-232.868|522
171|122159.062500,669642.875000|280.068,-820.166|758
172|500909.062500,1053392.875000|712.814,-233.231|657
173|419659.062500,635892.875000|-780.909,-511.167|701
174|678409.062500,955892.875000|944.235,329.273|652
175|117159.062500,455892.875000|938.69,230.881|790
176|-116590.937500,919642.875000|799.626,165.959|754
177|458409.062500,292142.875000|-621.131,449.415|781
178|-74090.937500,443392.875000|924.108,130.902|600
179|48409.062500,712142.875000|422.994,-679.026|788
180|19659.062500,1060892.875000|748.048,-327.672|566
181|109659.062500,1010892.875000|808.041,-263.761|781
182|195909.062500,837142.875000|-40.9564,915.751|655
183|642159.062500,519642.875000|896.609,-361.3|660
184|384659.062500,517142.875000|-884.551,-166.041|749
185|627159.062500,1003392.875000|903.178,-156.677|580
186|728409.062500,624642.875000|93.6648,-777.713|591
187|278409.062500,300892.875000|-363.544,859.62|583
188|364659.062500,728392.875000|-503.484,-725.797|705
189|203409.062500,863392.875000|-70.0537,930.701|574
190|672159.062500,255892.875000|316.74,948.512|521
191|420909.062500,823392.875000|-626.747,411.932|797
192|254659.062500,440892.875000|-718.692,421.812|599
193|-30340.937500,430892.875000|941.425,219.461|550
194|565909.062500,265892.875000|584.027,684.771|672
195|564659.062500,462142.875000|798.379,50.8954|568
196|718409.062500,307142.875000|142.92,939.188|705
197|624659.062500,1022142.875000|808.39,-312.436|709
198|-84090.937500,834642.875000|746.835,405.879|647
199|294659.062500,712142.875000|-51.37,-123.04|611
200|612159.062500,629642.875000|80.464,-84.4788|778
201|-111590.937500,467142.875000|316.515,9.81339|765
202|89659.062500,612142.875000|134.265,-170.051|699
203|219659.062500,477142.875000|-121.695,54.4802|545
204|745909.062500,280892.875000|-3.06485,166.638|681
205|-16590.937500,975892.875000|266.564,7.38664|763
206|-117840.937500,214642.875000|125.12,110.103|660
207|-22840.937500,728392.875000|120.551,-138.125|640
208|-75340.937500,707142.875000|257.447,-211.736|791
209|345909.062500,954642.875000|-229.825,40.3085|613
210|559659.062500,388392.875000|105.877,49.0012|522
211|300909.062500,339642.875000|-173.979,223.627|625
212|-29090.937500,305892.875000|159.641,120.477|754
213|52159.062500,233392.875000|86.3531,142.551|731
214|475909.062500,890892.875000|15.7981,5.31012|731
215|282159.062500,279642.875000|-51.2484,123.091|538
216|19659.062500,657142.875000|156.332,-150.015|555
217|199659.062500,929642.875000|5.35603,99.8565|781
218|739659.062500,535892.875000|5.82846,-32.8198|630
219|84659.062500,710892.875000|87.9913,-197.995|570
220|480909.062500,892142.875000|158.358,51.966|660
221|25909.062500,920892.875000|63.6622,19.7882|722
222|522159.062500,660892.875000|209.54,-164.936|721
223|709659.062500,213392.875000|5.04565,32.9492|609
224|289659.062500,892142.875000|-69.8165,71.5937|602
225|587159.062500,223392.875000|130.909,212.986|765
226|54659.062500,339642.875000|126.852,132.362|562
227|599659.062500,790892.875000|31.2054,39.0669|790
228|-156590.937500,1029642.875000|231.222,-31.3194|800
229|134659.062500,378392.875000|84.231,143.816|649
230|433409.062500,548392.875000|-127.052,-40.4432|663
231|628409.062500,977142.875000|99.8615,5.26155|583
232|312159.062500,267142.875000|-154.398,295.419|566
233|-7840.937500,384642.875000|76.412,33.2513|720
234|-106590.937500,1058392.875000|258.319,-66.1992|714
235|202159.062500,903392.875000|-1.26752,116.66|770
236|-22840.937500,610892.875000|159.271,-90.7965|547
237|-15340.937500,230892.875000|146.537,181.58|576
238|54659.062500,253392.875000|76.1757,129.218|693
239|135909.062500,860892.875000|32.2483,58.348|636
240|-150340.937500,618392.875000|233.78,-88.5837|632
241|99659.062500,464642.875000|49.7011,5.45945|747
242|-155340.937500,602142.875000|189.969,-62.545|538
243|520909.062500,787142.875000|216.281,183.031|643
244|344659.062500,1009642.875000|-97.737,-21.1536|579
245|-40340.937500,1050892.875000|256.924,-71.4227|776
246|52159.062500,367142.875000|50.5714,43.4393|584
247|44659.062500,509642.875000|148.13,-23.6099|696
248|572159.062500,755892.875000|40.6483,52.8409|535
249|360909.062500,937142.875000|-16.1181,4.24097|675
250|504659.062500,938392.875000|311.262,58.2534|786
251|733409.062500,850892.875000|11.4069,166.276|521
252|453409.062500,632142.875000|-43.4758,-24.6953|730
253|-76590.937500,688392.875000|79.0342,-61.2666|694
254|-130340.937500,488392.875000|283.329,-1.61002|704
255|439659.062500,567142.875000|-171.259,-65.434|762
256|400909.062500,568392.875000|-60.9522,-27.0052|617
257|440909.062500,258392.875000|-145.952,136.741|746
258|137159.062500,1020892.875000|173.844,-129.316|538
259|382159.062500,319642.875000|-88.3767,76.1621|683
260|428409.062500,852142.875000|-145.864,80.6322|717
261|-77840.937500,548392.875000|208.593,-58.5949|636
262|743409.062500,509642.875000|71.3863,-308.515|720
263|487159.062500,222142.875000|46.7503,47.5274|724
264|-37840.937500,900892.875000|31.7625,10.1122|567
265|542159.062500,892142.875000|165.935,77.9541|772
266|143409.062500,402142.875000|133.056,231.1|602
267|742159.062500,1044642.875000|2.62675,-49.931|515
268|-70340.937500,668392.875000|188.542,-137.464|570
269|-57840.937500,935892.875000|278.827,50.333|614
270|554659.062500,378392.875000|101.789,57.0099|508
271|27159.062500,684642.875000|94.2478,-116.693|568
272|323409.062500,827142.875000|-145.087,182.741|541
273|148409.062500,605892.875000|29.5401,-77.9219|651
274|162159.062500,490892.875000|307.63,-75.1088|509
275|-86590.937500,890892.875000|223.221,67.9468|730
276|643409.062500,1020892.875000|225.669,-107.581|655
277|640909.062500,630892.875000|96.9621,-135.559|567
278|19659.062500,944642.875000|180.518,32.0071|674
279|735909.062500,390892.875000|3.541,149.958|779
280|-107840.937500,983392.875000|216.58,-6.12627|779
281|43409.062500,579642.875000|27.6211,-18.6597|730
282|457159.062500,842142.875000|-269.056,132.699|665
283|112159.062500,455892.875000|63.3,20.9177|661
284|520909.062500,1008392.875000|247.744,-33.5127|542
285|370909.062500,497142.875000|-116.171,-10.7389|666
286|-90340.937500,833392.875000|224.421,110.16|798
287|139659.062500,209642.875000|14.444,65.0831|642
288|-16590.937500,509642.875000|132.547,-14.4629|557
289|-144090.937500,818392.875000|90.1543,43.269|655
290|432159.062500,287142.875000|-167.514,137.417|792
291|742159.062500,505892.875000|70.7704,-187.06|712
292|739659.062500,958392.875000|160.385,233.569|775
293|443409.062500,698392.875000|-177.16,-151.852|693
294|743409.062500,222142.875000|-4.02743,183.289|681
295|410909.062500,894642.875000|-15.6639,5.69385|602
296|275909.062500,479642.875000|-283.094,-11.6504|783
297|193409.062500,820892.875000|1.31224,166.662|596
298|420909.062500,932142.875000|-146.596,31.7726|544
299|530909.062500,512142.875000|16.5489,-1.97757|662
300|693409.062500,1074642.875000|7.83085,-14.7124|607
301|53409.062500,870892.875000|170.558,133.62|510
302|-87840.937500,1059642.875000|113.028,-28.909|788
303|164659.062500,1074642.875000|31.0384,-77.3373|630
304|79659.062500,969642.875000|216.198,14.2486|566
305|497159.062500,770892.875000|37.6468,32.9047|610
306|640909.062500,1067142.875000|104.178,-83.2154|777
307|65909.062500,215892.875000|117.96,239.158|771
308|728409.062500,788392.875000|10.8047,99.4146|553
309|-30340.937500,598392.875000|189.672,-104.733|692
310|648409.062500,438392.875000|226.239,106.375|684
311|320909.062500,725892.875000|-130.749,-270.009|716
312|464659.062500,320892.875000|-115.197,67.1379|696
313|439659.062500,560892.875000|-190.482,-60.964|505
314|438409.062500,827142.875000|-28.1658,17.8269|605
315|217159.062500,752142.875000|-10.5048,132.919|532
316|162159.062500,810892.875000|31.8061,163.604|796
317|690909.062500,725892.875000|44.3123,-229.087|790
318|634659.062500,814642.875000|26.7821,42.2223|626
319|29659.062500,540892.875000|124.598,-47.4682|671
320|-15340.937500,553392.875000|141.119,-50.848|742
321|-17840.937500,377142.875000|119.421,59.2992|685
322|144659.062500,965892.875000|115.655,15.3316|676
323|-85340.937500,737142.875000|101,87.0443|650
324|64659.062500,462142.875000|98.9128,14.7058|672
325|664659.062500,729642.875000|21.7659,63.0134|797
326|678409.062500,433392.875000|51.3305,42.5397|733
327|188409.062500,853392.875000|1.99551,49.9602|766
328|243409.062500,984642.875000|-49.7997,-4.47055|633
329|-34090.937500,650892.875000|242.961,-175.983|789
330|234659.062500,353392.875000|-68.9548,222.912|511
331|14659.062500,374642.875000|242.864,145.927|789
332|-90340.937500,949642.875000|181.761,23.96|571
333|209659.062500,333392.875000|-6.29253,83.0954|728
334|268409.062500,258392.875000|-44.676,143.192|591
335|128409.062500,960892.875000|195.815,40.6994|669
336|620909.062500,394642.875000|183.83,114.678|769
337|402159.062500,664642.875000|-49.2303,-44.9536|510
338|319659.062500,808392.875000|-47.3011,68.6079|633
339|75909.062500,265892.875000|7.89645,14.6773|716
340|458409.062500,374642.875000|-155.868,59.0154|632
341|39659.062500,975892.875000|266.138,16.7885|599
342|258409.062500,764642.875000|-32.2656,112.116|555
343|590909.062500,253392.875000|141.196,206.31|519
344|317159.062500,543392.875000|-89.0069,-45.5826|715
345|-45340.937500,657142.875000|163.508,-115.174|769
346|233409.062500,684642.875000|-19.8498,-114.966|744
347|337159.062500,868392.875000|-63.8557,53.5434|521
348|593409.062500,814642.875000|58.3395,59.5059|513
349|682159.062500,349642.875000|73.5255,167.944|674
350|-109090.937500,934642.875000|16.5355,2.08727|718
351|660909.062500,797142.875000|79.5894,183.482|747
352|10909.062500,269642.875000|21.5424,25.4369|707
353|294659.062500,625892.875000|-171.007,-246.489|574
354|628409.062500,453392.875000|196.892,35.1218|596
355|94659.062500,890892.875000|253.746,216.157|782
356|445909.062500,475892.875000|-199.998,-0.840953|645
357|418409.062500,717142.875000|-163.253,-166.712|695
358|384659.062500,1019642.875000|-275.623,-65.647|653
359|282159.062500,522142.875000|-154.347,-62.8875|601
360|250909.062500,748392.875000|-17.3056,64.3814|529
361|655909.062500,997142.875000|113.09,-28.6672|676
362|220909.062500,548392.875000|-89.9417,-251.041|763
363|-11590.937500,392142.875000|92.5738,37.8165|587
364|485909.062500,925892.875000|82.0401,14.6245|782
365|452159.062500,415892.875000|-32.3291,8.12034|702
366|-80340.937500,288392.875000|233.622,160.308|595
367|660909.062500,803392.875000|62.2834,136.458|774
368|698409.062500,917142.875000|159.505,234.171|580
369|603409.062500,375892.875000|54.9234,37.7871|718
370|674659.062500,923392.875000|177.654,124.03|544
371|664659.062500,254642.875000|48.1123,142.075|787
372|392159.062500,412142.875000|-217.936,83.3558|649
373|134659.062500,734642.875000|62.2229,224.884|673
374|-104090.937500,787142.875000|494.056,310.139|653
375|688409.062500,943392.875000|534.327,272.937|646
376|167159.062500,483392.875000|489.377,-212.025|710
377|-74090.937500,874642.875000|574.151,225.007|605
378|520909.062500,800892.875000|478.145,389.429|635
379|179659.062500,293392.875000|50.8421,631.289|800
380|50909.062500,482142.875000|599.285,-29.2764|703
381|113409.062500,898392.875000|376.46,400.971|704
382|195909.062500,227142.875000|-3.07018,499.991|659
383|-49090.937500,1063392.875000|584.359,-196.982|508
384|493409.062500,534642.875000|633.297,-146.405|734
385|123409.062500,558392.875000|364.333,-412.021|605
386|654659.062500,594642.875000|398.483,-513.528|764
387|574659.062500,727142.875000|309.823,-434.113|623
388|647159.062500,660892.875000|231.373,-461.964|602
389|299659.062500,523392.875000|-599.332,-251.596|613
390|624659.062500,359642.875000|446.245,449.418|607
391|139659.062500,743392.875000|152.769,648.927|506
392|-157840.937500,443392.875000|513.586,56.3344|682
393|354659.062500,400892.875000|-469.452,253.099|699
394|92159.062500,269642.875000|290.882,599.86|567
395|97159.062500,402142.875000|450.126,396.72|510
396|677159.062500,747142.875000|160.676,612.613|716
397|-99090.937500,958392.875000|565.577,35.1199|756
398|184659.062500,493392.875000|34.016,-632.419|588
399|-137840.937500,755892.875000|489.496,317.287|699
400|670909.062500,542142.875000|537.016,-395.042|668
401|-25340.937500,262142.875000|385.765,368.279|681
402|720909.062500,399642.875000|167.194,541.44|721
403|-72840.937500,795892.875000|472.652,312.588|771
404|40909.062500,485892.875000|582.755,-25.9771|779
405|-1590.937500,280892.875000|443.537,428.43|577
406|409659.062500,598392.875000|-459.69,-235.86|550
407|632159.062500,398392.875000|529.411,377.126|695
408|49659.062500,654642.875000|369.214,-472.949|733
409|437159.062500,1057142.875000|-490.061,-163.659|589
410|300909.062500,607142.875000|-358.809,-438.597|747
411|140909.062500,542142.875000|387.857,-457.785|692
412|437159.062500,402142.875000|-604.847,187.808|715
413|72159.062500,208392.875000|255.199,543.023|752
414|230909.062500,229642.875000|-90.138,626.886|555
415|-96590.937500,1063392.875000|609.357,-172.613|699
416|648409.062500,374642.875000|350.889,356.198|798
417|222159.062500,354642.875000|-123.232,536.017|704
418|222159.062500,549642.875000|-173.366,-468.982|795
419|10909.062500,312142.875000|387.252,342.024|611
420|719659.062500,283392.875000|52.9041,530.703|562
421|343409.062500,560892.875000|-577.545,-332.995|557
422|205909.062500,844642.875000|-39.1795,598.719|579
423|-134090.937500,955892.875000|597.454,55.2131|758
424|138409.062500,660892.875000|185.017,-535.612|566
425|528409.062500,883392.875000|516.527,233.047|734
426|434659.062500,970892.875000|-533.312,4.75905|661
427|505909.062500,738392.875000|413.977,410.975|740
428|524659.062500,663392.875000|409.336,-341.89|627
429|492159.062500,430892.875000|608.64,99.1751|533
430|153409.062500,959642.875000|430.616,254.107|680
431|602159.062500,672142.875000|343.531,-471.449|778
432|275909.062500,397142.875000|-457.788,484.639|621
433|40909.062500,803392.875000|342.135,387.154|701
434|108409.062500,932142.875000|578.957,330.535|535
435|294659.062500,868392.875000|-354.319,420.663|550
436|222159.062500,887142.875000|-137.495,549.733|709
437|630909.062500,308392.875000|295.552,463.842|708
438|-4090.937500,850892.875000|553.031,341.55|508
439|363409.062500,400892.875000|-535.925,230.353|528
440|184659.062500,223392.875000|29.3904,565.904|627
441|362159.062500,732142.875000|-296.847,422.879|708
442|152159.062500,232142.875000|120.718,638.692|800
443|174659.062500,309642.875000|57.6581,530.207|749
444|-152840.937500,832142.875000|493.389,202.513|617
445|-135340.937500,545892.875000|605.661,-115.983|538
446|425909.062500,927142.875000|-601.016,138.047|530
447|67159.062500,325892.875000|328.343,377.082|504
448|428409.062500,669642.875000|-418.373,-357.021|795
449|-15340.937500,372142.875000|477.803,236.958|733
450|673409.062500,1048392.875000|425.226,-469.355|787
451|357159.062500,857142.875000|-400.15,299.8|799
452|12159.062500,938392.875000|484.505,123.51|528
453|364659.062500,500892.875000|-548.061,-46.1408|782
454|293409.062500,377142.875000|-366.769,387.201|664
455|184659.062500,795892.875000|31.2493,499.023|518
456|-92840.937500,659642.875000|484.247,-294.307|574
457|537159.062500,843392.875000|439.279,271.99|657
458|618409.062500,303392.875000|324.235,423.457|741
459|-45340.937500,784642.875000|446.654,348.728|568
460|562159.062500,304642.875000|412.72,388.295|762
461|723409.062500,348392.875000|62.5028,529.658|560
462|378409.062500,263392.875000|-389.778,477.861|561
463|-39090.937500,800892.875000|448.728,346.055|687
464|240909.062500,550892.875000|-324.213,-563.37|697
465|622159.062500,797142.875000|302.144,459.575|568
466|285909.062500,763392.875000|-216.894,559.426|514
467|213409.062500,323392.875000|-79.9135,645.069|591
468|628409.062500,1037142.875000|551.243,-236.92|645
469|338409.062500,912142.875000|-442.903,232.027|721
470|-157840.937500,284642.875000|585.27,319.224|514
471|-69090.937500,722142.875000|434.124,-414.17|768
472|445909.062500,512142.875000|-510.958,-76.595|574
473|97159.062500,502142.875000|623.274,-112.43|511
474|40909.062500,744642.875000|282.385,452.441|568
475|-45340.937500,233392.875000|362.225,368.425|721
476|187159.062500,790892.875000|30.608,565.839|676
477|78409.062500,895892.875000|481.544,385.218|620
478|310909.062500,965892.875000|-595.088,76.614|517
479|548409.062500,480892.875000|632.9,-23.4305|689
480|188409.062500,565892.875000|-7.7853,-666.621|550
481|580909.062500,493392.875000|664.719,-50.9191|674
482|538409.062500,1068392.875000|604.69,-238.431|722
483|165909.062500,1029642.875000|313.425,-431.52|537
484|353409.062500,324642.875000|-357.253,373.249|727
485|-156590.937500,694642.875000|424.924,-263.515|651
486|112159.062500,628392.875000|283.597,-471.246|705
487|459659.062500,223392.875000|-399.261,402.121|517
488|295909.062500,672142.875000|-268.053,-480.258|798
489|107159.062500,912142.875000|536.634,395.561|653
490|-70340.937500,340892.875000|589.363,311.601|760
491|398409.062500,407142.875000|-518.938,182.217|606
492|-132840.937500,229642.875000|432.768,339.429|677
493|-15340.937500,455892.875000|580.262,59.7785|635
494|-111590.937500,537142.875000|607.657,-105.024|533
495|500909.062500,945892.875000|660.028,93.851|706
496|88409.062500,448392.875000|594.034,219.623|682
497|-150340.937500,660892.875000|460.674,-233.931|772
498|367159.062500,474642.875000|-499.947,-7.2916|776
499|25909.062500,918392.875000|588.155,234.914|592
500|684659.062500,494642.875000|609.648,-92.7726|661
501|480909.062500,1053392.875000|532.351,-138.213|772
502|68409.062500,394642.875000|409.722,286.58|787
503|-107840.937500,730892.875000|436.029,361.925|749
504|590909.062500,718392.875000|275.583,-417.198|620
505|387159.062500,295892.875000|-464.574,454.61|637
506|125909.062500,719642.875000|147.055,-495.297|608
507|144659.062500,1060892.875000|371.682,-533.247|660
508|628409.062500,439642.875000|506.406,167.324|685
509|654659.062500,993392.875000|652.277,-137.766|676
510|497159.062500,685892.875000|504.729,-409.571|623
511|69659.062500,285892.875000|292.171,485.538|615
512|432159.062500,674642.875000|-451.562,-369.283|570
513|292159.062500,843392.875000|-298.404,421.781|703
514|489659.062500,910892.875000|498.393,136.195|767
515|532159.062500,339642.875000|500.257,331.275|512
516|-65340.937500,727142.875000|368.149,-338.329|560
517|3409.062500,598392.875000|438.571,-273.129|590
518|740909.062500,932142.875000|-34.196,665.789|518
519|487159.062500,640892.875000|560.431,-361.057|587
520|4659.062500,698392.875000|321.174,-383.207|552
521|358409.062500,359642.875000|-548.044,379.595|793
522|575909.062500,853392.875000|482.979,355.994|681
523|169659.062500,312142.875000|91.733,592.946|561
524|168409.062500,1078392.875000|114.398,-588.993|525
525|385909.062500,525892.875000|-482.576,-130.847|613
526|608409.062500,327142.875000|345.366,384.274|651
527|-96590.937500,517142.875000|496.036,-62.8377|643
528|462159.062500,895892.875000|-620.93,192.212|603
529|500909.062500,328392.875000|449.91,286.401|789
530|55909.062500,864642.875000|481.932,384.733|675
531|-37840.937500,835892.875000|554.36,339.389|765
532|717159.062500,782142.875000|67.4926,596.192|603
533|597159.062500,585892.875000|554.751,-369.725|653
534|-77840.937500,689642.875000|406.196,-319.295|564
535|195909.062500,325892.875000|-22.6514,499.487|538
536|19659.062500,723392.875000|356.717,-482.445|631
537|129659.062500,379642.875000|352.864,545.882|769
538|449659.062500,297142.875000|-483.873,354.777|505
539|320909.062500,937142.875000|-616.5,205.979|748
540|74659.062500,1039642.875000|492.461,-280.345|510
541|552159.062500,499642.875000|548.736,-37.2678|578
542|590909.062500,515892.875000|638.578,-121.321|549
543|454659.062500,764642.875000|-405.207,346.773|629
544|198409.062500,450892.875000|-158.174,509.338|583
545|477159.062500,1019642.875000|493.11,-82.7186|677
546|108409.062500,269642.875000|195.419,514.112|713
547|620909.062500,979642.875000|516.446,15.1035|642
548|109659.062500,244642.875000|202.065,582.621|579
549|645909.062500,274642.875000|232.181,461.559|620
550|572159.062500,288392.875000|402.666,422.063|661
551|505909.062500,387142.875000|601.298,246.861|602
