1|190|522566,676772|406.503,-370.479|205
1|191|405436,886101|-473.066,207.734|258
1|192|227062,847650|-97.4618,507.391|373
1|193|429121,633028|-537.76,-365.123|367
1|194|31374.5,621713|465.474,-429.471|232
1|195|71348.3,538154|439.225,-238.918|271
1|196|518807,641840|398.1,-302.517|219
1|197|480128,338647|468.883,254.152|298
1|198|318114,743991|-295.29,597.703|307
1|199|299422,741408|-237.054,514.701|235
1|200|270464,426187|-444.707,294.414|367
1|201|704914,877704|255.348,561.315|268
1|202|473965,1.06822e+06|555.546,-177.895|265
1|203|227075,732754|-83.9651,610.924|221
1|204|73754.5,297693|345.473,550.589|260
1|205|528789,691768|379.666,-374.564|253
1|206|-42346.2,943465|494.738,72.3484|227
1|207|208348,300206|-61.0179,563.372|347
1|208|661208,816470|298.814,577.243|229
1|209|-110742,967193|848.501,50.4621|265
1|210|-80711.5,505810|879.462,-82.6113|217
1|211|446509,337518|-649.7,374.687|218
1|212|265658,229240|-250.753,846.995|294
1|213|553070,943595|911.173,202.177|204
1|214|480576,979624|916.476,-18.7008|359
1|215|565615,521911|955.528,-232.187|400
1|216|278872,510673|-786.608,-219.529|243
1|217|716020,266836|110.878,943.507|375
1|218|483041,967185|882.334,42.0129|236
1|219|283897,1.06025e+06|-761.936,-647.653|369
1|220|-6907.62,972148|933.317,5.48043|385
1|221|394125,712797|-533.608,-596.039|285
1|222|337622,923666|-787.284,273.183|228
1|223|161019,272969|110.219,826.012|366
1|224|349060,294086|-599.373,693.564|388
1|225|742172,749359|12.9613,966.58|320
1|226|530373,825164|713.602,520.625|248
1|227|549305,462232|895.538,89.504|304
1|228|106671,506960|761.737,-182.67|363
1|229|401264,411157|-895.17,264.163|299
1|230|476608,235262|698.495,619.044|206
1|231|-147041,876127|799.741,234.221|334
1|232|736281,959157|372.213,764.171|278
1|233|-55969.5,686613|621.463,-529.838|273
1|234|397747,698938|-661.795,-704.607|300
1|235|368748,957246|-910.87,102.928|335
1|236|-24348.1,453513|992.796,119.821|365
1|237|-123263,696582|827.77,-561.067|245
1|238|694846,721160|186.466,-982.461|234
1|239|158543,731800|134.356,906.767|224
1|240|605546,441123|887.386,229.835|288
1|241|141429,1.05385e+06|519.95,-795.08|345
1|242|462560,404887|-849.011,243.84|268
1|243|-107059,257712|781.445,569.024|375
1|244|610216,830285|557.239,641.861|334
1|245|192209,633728|50.3441,-915.283|257
1|246|377726,368777|-682.792,383.934|370
1|247|-83108.1,978424|982.848,30.8808|303
1|248|380029,455971|-879.884,77.9914|284
1|249|148097,954988|938.418,345.501|355
2|0|335485,315114|-211.86,235.357|276
2|1|52644.1,912365|242.501,110.925|320
2|2|642219,279762|30.0088,59.5308|330
2|3|6005.73,1.03212e+06|48.3321,-12.8065|377
2|4|385694,625735|-107.608,-78.7291|275
2|5|621002,677004|46.4094,-69.2142|398
2|6|-144984,562059|178.456,-42.0073|335
2|7|589758,450910|49.2297,8.74264|226
2|8|39951,396054|145.95,80.4764|270
2|9|394596,553370|-31.3712,-11.2677|294
2|10|264491,287614|-84.0555,235.446|224
2|11|560122,499586|231.592,-28.4515|355
2|12|83727.5,917325|159.197,90.926|353
2|13|590946,718337|18.2249,-27.9099|265
2|14|144724,418469|32.6501,37.8678|206
2|15|410527,418512|-190.984,59.3718|375
2|16|262864,466047|-272.641,77.1006|313
2|17|695121,436275|231.144,191.24|335
2|18|608427,695865|8.85135,-14.122|234
2|19|495990,789702|40.2814,29.6211|295
2|20|-101460,534618|65.5099,-12.3651|240
2|21|214611,845107|-23.9777,232.098|305
2|22|434054,585614|-302.759,-139.458|347
2|23|288236,670532|-86.5076,-180.323|203
2|24|275589,927383|-160.132,119.824|211
2|25|573559,563321|75.0899,-36.1379|311
2|26|162333,1.07285e+06|87.0683,-269.624|274
2|27|617707,943538|273.897,72.5126|206
2|28|577357,681917|98.868,-112.806|228
2|29|477730,858666|285.688,136.602|397
2|30|716100,1.01804e+06|95.4053,-175.778|350
2|31|-154029,340917|31.0697,12.0741|287
2|32|644890,833760|115.222,183.49|272
2|33|250676,978406|-116.49,6.42103|394
2|34|223372,277474|-18.326,165.656|251
2|35|254635,214740|-12.2772,48.4693|213
2|36|9810.79,640763|75.8641,-65.1509|371
2|37|2716.82,520793|278.881,-50.0315|285
2|38|545970,1.05962e+06|30.4859,-13.4803|261
2|39|-77427.3,339859|206.809,108.049|309
2|40|709763,267734|52.0565,295.449|224
2|41|356260,594009|-449.427,-317.041|398
2|42|429888,826585|-510.309,346.211|376
2|43|124144,1.06387e+06|367.494,-386.514|327
2|44|254806,953945|-551.335,276.237|215
2|45|273010,770704|-199.682,530.319|324
2|46|484200,700228|395.441,-332.522|301
2|47|249071,396939|-293.821,523.134|380
2|48|23027.1,671220|434.042,-461.215|374
2|49|704082,930427|336.271,392.258|289
2|50|258097,258232|-156.08,544.748|303
2|51|-135663,283919|463.856,263.215|352
2|52|337658,324242|-375.328,424.547|340
2|53|169767,753137|53.9638,497.079|387
2|54|545739,378916|539.953,261.631|387
2|55|559279,265653|434.912,505.269|373
2|56|232255,478223|-577.095,-85.0845|290
2|57|686577,1.04381e+06|333.753,-415.997|321
2|58|439.498,282918|390.218,387.595|257
2|59|453805,718848|-426.952,-397.479|396
2|60|417562,743085|-423.576,470.844|257
2|61|75499.5,381550|420.223,328.417|389
2|62|331007,532953|-576.155,-219.825|267
2|63|203367,589694|-21.1218,-599.628|224
2|64|169969,582407|154.816,-492.926|367
2|65|392389,1.03933e+06|-509.9,-156.354|364
2|66|388818,286702|-420.486,404.314|337
2|67|518364,559251|602.273,-195.904|216
2|68|165378,943104|359.437,480.422|357
2|69|253048,624925|-180.631,-484.063|227
2|70|610923,442448|631.899,152.326|239
2|71|110387,578818|363.844,-412.453|286
2|72|644024,654862|307.297,-515.334|323
2|73|163738,395587|164.657,472.11|215
2|74|207026,520950|-66.3816,-596.317|269
2|75|742076,932090|-41.5348,598.561|339
2|76|75670.2,458606|505.591,106.407|210
2|77|613123,555297|481.999,-297.973|288
2|78|-136700,581771|570.399,-186.13|279
2|79|720363,455488|352.018,422.592|239
2|80|438829,726276|-415.065,-433.268|324
2|81|717739,1.01375e+06|289.887,-447.672|337
2|82|181106,897212|98.5851,659.337|314
2|83|322218,1.00074e+06|-595.369,-74.4017|379
2|84|-18465.9,1.03167e+06|937.496,-235.683|334
2|85|-145027,809141|781.798,374.036|393
2|86|89937.5,546071|764.22,-535.798|366
2|87|32802.5,930287|946.699,322.119|215
2|88|732745,510265|292.792,-938.732|340
2|89|118095,590684|467.789,-729.578|379
2|90|724784,709131|62.4336,-881.124|391
2|91|-109833,443566|879.065,86.7319|370
2|92|355971,253751|-594.275,804.262|258
2|93|350881,1.07636e+06|-638.976,-392.696|299
2|94|703010,393729|425.618,793|396
2|95|701773,576738|432.076,-827.298|322
2|96|557670,1.05018e+06|880.534,-356.594|225
2|97|335669,490725|-745.259,-84.1945|301
2|98|187779,942404|310.205,755.458|209
2|99|602092,792505|591.689,806.166|281
2|100|647058,568482|574.273,-580.651|311
2|101|513937,1.01811e+06|889.039,-140.035|241
2|102|-96638.7,245647|601.131,502.248|323
2|103|241038,433139|-560.734,498.074|388
2|104|376447,963521|-981.232,64.2447|289
2|105|249278,754844|-190.297,725.456|290
2|106|63106.3,309682|473.598,644.752|201
2|107|73547.1,867239|693.999,672.911|361
2|108|-21667.7,656208|586.601,-467.332|298
2|109|411780,634791|-814.588,-550.809|252
2|110|463318,249543|-670.412,575.175|278
2|111|510974,250872|657.401,614.673|246
2|112|747169,237660|5.09176,883.319|378
2|113|-135377,726206|606.76,-468.636|306
2|114|645515,304977|427.783,791.834|227
2|115|688725,516009|782.897,-567.025|233
2|116|675265,787481|302.777,794.246|254
2|117|398292,809564|-683.521,585.491|287
2|118|76873.7,752645|482.321,875.995|291
2|119|634975,969703|782.759,29.9985|304
2|120|-103375,977181|983.149,19.0163|230
2|121|454269,648620|-820.234,-511.527|389
2|122|450411,442399|-873.966,128.304|315
2|123|385854,653403|-652.507,-619.867|250
2|124|-97404.8,1.07662e+06|843.09,-263.586|346
2|125|359026,469660|-316.545,8.79267|356
2|126|616228,596849|159.28,-146.882|221
2|127|274628,647084|-15.5714,-29.4727|243
2|128|435847,878418|-30.8822,12.5458|395
2|129|229420,1.07034e+06|-119.468,-275.186|380
2|130|126231,577886|160.767,-253.287|386
